,Unnamed: 0,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
687727,687727,1,103056.0,103056.0,0.0,444182.13,547238.13,1
694551,694551,1,234377.29,0.0,0.0,34937.86,269315.15,1
695414,695414,4,1684039.12,1684039.12,0.0,0.0,0.0,1
695415,695415,1,1684039.12,1684039.12,0.0,32961658.25,34645697.37,1
708912,708912,4,1842.0,1842.0,0.0,0.0,0.0,1
708913,708913,1,1842.0,1842.0,0.0,0.0,1842.0,1
717792,717792,4,180967.56,180967.56,0.0,0.0,0.0,1
717793,717793,1,180967.56,180967.56,0.0,95280.53,276248.1,1
722089,722089,4,93083.27,93083.27,0.0,0.0,0.0,1
722090,722090,1,93083.27,93083.27,0.0,2466124.85,2559208.13,1
725132,725132,4,5979556.06,5979556.06,0.0,0.0,0.0,1
725133,725133,1,5979556.06,5979556.06,0.0,0.0,5979556.06,1
728194,728194,4,128133.0,128133.0,0.0,0.0,0.0,1
728195,728195,1,128133.0,128133.0,0.0,160395.62,288528.62,1
729660,729660,4,503793.25,503793.25,0.0,0.0,95709.62,1
729661,729661,1,503793.25,503793.25,0.0,10096055.39,10599848.64,1
732891,732891,1,112486.46,0.0,0.0,257274.47,369760.93,1
739293,739293,4,448004.86,448004.86,0.0,0.0,0.0,1
739294,739294,1,448004.86,448004.86,0.0,147828.66,595833.52,1
742060,742060,4,90204.54,90204.54,0.0,0.0,0.0,1
742061,742061,1,90204.54,90204.54,0.0,0.0,90204.54,1
750755,750755,1,577418.98,0.0,0.0,0.0,577418.98,1
751771,751771,4,21367.0,21367.0,0.0,0.0,0.0,1
751772,751772,1,21367.0,21367.0,0.0,898934.02,920301.02,1
756497,756497,4,2395.29,2395.29,0.0,0.0,0.0,1
756498,756498,1,2395.29,2395.29,0.0,276538.59,470937.03,1
759791,759791,4,7567170.36,7567170.36,0.0,0.0,0.0,1
759792,759792,1,7567170.36,7567170.36,0.0,345425.4,7912595.75,1
761852,761852,4,3372.0,3372.0,0.0,0.0,0.0,1
761853,761853,1,3372.0,3372.0,0.0,456659.44,460031.44,1
764187,764187,1,407005.78,0.0,0.0,0.0,407005.78,1
765268,765268,4,360688.3,360688.3,0.0,0.0,0.0,1
765269,765269,1,360688.3,360688.3,0.0,0.0,360688.3,1
766627,766627,4,2070814.27,2070814.27,0.0,0.0,0.0,1
766628,766628,1,2070814.27,2070814.27,0.0,0.0,2070814.27,1
767468,767468,4,238717.5,238717.5,0.0,0.0,0.0,1
767469,767469,1,238717.5,238717.5,0.0,601511.4,671690.05,1
769762,769762,4,18887.0,18887.0,0.0,0.0,0.0,1
769763,769763,1,18887.0,18887.0,0.0,131489.74,150376.74,1
777626,777626,4,7937954.2,7937954.2,0.0,0.0,0.0,1
777627,777627,1,7937954.2,7937954.2,0.0,2716480.56,10654434.76,1
782395,782395,4,39013.3,39013.3,0.0,0.0,0.0,1
782396,782396,1,39013.3,39013.3,0.0,924162.55,1089489.11,1
788647,788647,4,152042.16,152042.16,0.0,0.0,0.0,1
788648,788648,1,152042.16,152042.16,0.0,710428.02,862470.18,1
792109,792109,4,26950.06,26950.06,0.0,0.0,0.0,1
792110,792110,1,26950.06,26950.06,0.0,255430.21,282380.27,1
800385,800385,4,20314.97,20314.97,0.0,0.0,0.0,1
800386,800386,1,20314.97,20314.97,0.0,1270005.54,1290320.51,1
801933,801933,4,6188772.44,6188772.44,0.0,0.0,0.0,1
801934,801934,1,6188772.44,6188772.44,0.0,6056796.74,12442836.61,1
805429,805429,4,2757431.53,2757431.53,0.0,0.0,0.0,1
805430,805430,1,2757431.53,2757431.53,0.0,0.0,2757431.53,1
817010,817010,4,7887.75,7887.75,0.0,0.0,0.0,1
817011,817011,1,7887.75,7887.75,0.0,0.0,7887.75,1
819198,819198,4,31930.24,31930.24,0.0,0.0,0.0,1
819199,819199,1,31930.24,31930.24,0.0,113287.58,145217.82,1
819543,819543,4,212613.29,212613.29,0.0,0.0,0.0,1
819544,819544,1,212613.29,212613.29,0.0,1370788.41,1583401.69,1
841751,841751,4,581889.94,581889.94,0.0,0.0,0.0,1
841752,841752,1,581889.94,581889.94,0.0,359585.03,941474.97,1
848428,848428,4,1783144.33,1783144.33,0.0,0.0,0.0,1
848429,848429,1,1783144.33,1783144.33,0.0,1793786.8,3576931.13,1
854216,854216,4,82806.2,82806.2,0.0,0.0,0.0,1
854217,854217,1,82806.2,82806.2,0.0,0.0,0.0,1
854856,854856,4,32690.68,32690.68,0.0,0.0,0.0,1
854857,854857,1,32690.68,32690.68,0.0,2361188.1,2393878.78,1
855227,855227,4,1270564.34,1270564.34,0.0,0.0,0.0,1
855228,855228,1,1270564.34,1270564.34,0.0,0.0,1270564.34,1
858023,858023,4,2885466.96,2885466.96,0.0,0.0,0.0,1
858024,858024,1,2885466.96,2885466.96,0.0,28131.01,3268477.05,1
861645,861645,4,334276.08,334276.08,0.0,0.0,0.0,1
861646,861646,1,334276.08,334276.08,0.0,318089.61,652365.68,1
870089,870089,4,3569720.42,3569720.42,0.0,0.0,0.0,1
870090,870090,1,3569720.42,3569720.42,0.0,0.0,3569720.42,1
870140,870140,4,1566057.28,1566057.28,0.0,0.0,0.0,1
870141,870141,1,1566057.28,1566057.28,0.0,0.0,1566057.28,1
875332,875332,4,5032484.73,5032484.73,0.0,0.0,0.0,1
875333,875333,1,5032484.73,5032484.73,0.0,873589.17,5906073.9,1
882284,882284,4,36359.57,36359.57,0.0,0.0,0.0,1
882285,882285,1,36359.57,36359.57,0.0,20206.65,56566.22,1
896003,896003,4,506867.52,506867.52,0.0,0.0,0.0,1
896004,896004,1,506867.52,506867.52,0.0,0.0,458682.99,1
899577,899577,4,1917497.63,1917497.63,0.0,0.0,0.0,1
899578,899578,1,1917497.63,1917497.63,0.0,173507.14,2091004.76,1
911853,911853,4,29988.0,29988.0,0.0,0.0,0.0,1
911854,911854,1,29988.0,29988.0,0.0,0.0,29988.0,1
919658,919658,4,350789.59,350789.59,0.0,0.0,276871.71,1
919659,919659,1,350789.59,350789.59,0.0,8785008.75,9135798.34,1
920521,920521,4,1395850.55,0.0,0.0,260806.21,1656656.77,1
929776,929776,4,93459.89,93459.89,0.0,0.0,0.0,1
929777,929777,1,93459.89,93459.89,0.0,15825.7,109285.59,1
936783,936783,4,435166.65,435166.65,0.0,0.0,0.0,1
936784,936784,1,435166.65,435166.65,0.0,449215.85,884382.5,1
941414,941414,4,21987.0,21987.0,0.0,0.0,0.0,1
941415,941415,1,21987.0,21987.0,0.0,123690.93,145677.94,1
945639,945639,4,362152.77,362152.77,0.0,0.0,0.0,1
945640,945640,1,362152.77,362152.77,0.0,282809.47,644962.23,1
955157,955157,4,1649818.97,1649818.97,0.0,0.0,0.0,1
955158,955158,1,1649818.97,1649818.97,0.0,560704.68,2210523.64,1
956900,956900,4,387952.42,387952.42,0.0,0.0,0.0,1
956901,956901,1,387952.42,387952.42,0.0,2070655.98,2222177.16,1
958716,958716,4,44571.94,44571.94,0.0,0.0,0.0,1
958717,958717,1,44571.94,44571.94,0.0,11984.0,0.0,1
960909,960909,4,534255.94,534255.94,0.0,0.0,0.0,1
960910,960910,1,534255.94,534255.94,0.0,24559.0,558814.94,1
985194,985194,4,213983.59,213983.59,0.0,0.0,0.0,1
985195,985195,1,213983.59,213983.59,0.0,0.0,213983.59,1
985996,985996,4,217255.97,217255.97,0.0,0.0,0.0,1
985997,985997,1,217255.97,217255.97,0.0,2115234.86,2332490.82,1
992140,992140,4,1069508.42,1069508.42,0.0,0.0,0.0,1
992141,992141,1,1069508.42,1069508.42,0.0,172254.0,1439496.96,1
994790,994790,4,5188875.35,5188875.35,0.0,0.0,0.0,1
994791,994791,1,5188875.35,5188875.35,0.0,11465.0,5020573.28,1
995662,995662,4,4919642.57,4919642.57,0.0,0.0,0.0,1
995663,995663,1,4919642.57,4919642.57,0.0,1414095.92,6333738.49,1
998512,998512,4,357836.57,357836.57,0.0,0.0,0.0,1
998513,998513,1,357836.57,357836.57,0.0,51217.85,409054.43,1
999221,999221,4,155761.29,155761.29,0.0,0.0,0.0,1
999222,999222,1,155761.29,155761.29,0.0,192775.45,348536.74,1
999453,999453,4,7335355.57,7335355.57,0.0,0.0,0.0,1
999454,999454,1,7335355.57,7335355.57,0.0,702100.11,8037455.68,1
1005088,1005088,4,9977761.05,9977761.05,0.0,0.0,0.0,1
1005089,1005089,1,9977761.05,9977761.05,0.0,0.0,9977761.05,1
1005246,1005246,4,35016.23,35016.23,0.0,0.0,0.0,1
1005247,1005247,1,35016.23,35016.23,0.0,65435.34,100451.57,1
1006042,1006042,4,71372.0,71372.0,0.0,0.0,0.0,1
1006043,1006043,1,71372.0,71372.0,0.0,613464.04,684836.04,1
1007888,1007888,4,945131.85,945131.85,0.0,0.0,0.0,1
1007889,1007889,1,945131.85,945131.85,0.0,119561.47,1064693.32,1
1012124,1012124,4,736370.54,736370.54,0.0,0.0,0.0,1
1012125,1012125,1,736370.54,736370.54,0.0,556478.62,1292849.15,1
1012993,1012993,4,82971.91,82971.91,0.0,0.0,0.0,1
1012994,1012994,1,82971.91,82971.91,0.0,39316.96,122288.87,1
1013893,1013893,4,585010.21,585010.21,0.0,0.0,0.0,1
1013894,1013894,1,585010.21,585010.21,0.0,15969.08,600979.29,1
1015255,1015255,4,225850.53,225850.53,0.0,0.0,0.0,1
1015256,1015256,1,225850.53,225850.53,0.0,5063600.9,5289451.43,1
1015514,1015514,4,243028.65,243028.65,0.0,0.0,0.0,1
1015515,1015515,1,243028.65,243028.65,0.0,441285.14,684313.79,1
1015713,1015713,4,2249574.01,2249574.01,0.0,0.0,0.0,1
1015714,1015714,1,2249574.01,2249574.01,0.0,3785286.98,6034861.0,1
1016743,1016743,4,13172.17,13172.17,0.0,0.0,0.0,1
1016744,1016744,1,13172.17,13172.17,0.0,0.0,13172.17,1
1016898,1016898,4,61487.67,61487.67,0.0,0.0,0.0,1
1016899,1016899,1,61487.67,61487.67,0.0,0.0,61487.67,1
1018658,1018658,4,156011.24,156011.24,0.0,0.0,0.0,1
1018659,1018659,1,156011.24,156011.24,0.0,152239.96,308251.2,1
1019074,1019074,4,36532.84,36532.84,0.0,0.0,0.0,1
1019075,1019075,1,36532.84,36532.84,0.0,0.0,36532.84,1
1021081,1021081,4,827921.27,827921.27,0.0,0.0,0.0,1
1021082,1021082,1,827921.27,827921.27,0.0,1025081.63,1853002.91,1
1021228,1021228,4,667043.9,667043.9,0.0,0.0,0.0,1
1021229,1021229,1,667043.9,667043.9,0.0,104132.27,771176.17,1
1021951,1021951,4,202978.65,0.0,0.0,2122336.55,2325315.19,1
1023029,1023029,4,1388951.5,1388951.5,0.0,0.0,0.0,1
1023030,1023030,1,1388951.5,1388951.5,0.0,459273.45,1848224.95,1
1025193,1025193,4,1215297.01,1215297.01,0.0,0.0,0.0,1
1025194,1025194,1,1215297.01,1215297.01,0.0,2497294.92,3712591.93,1
1025518,1025518,4,337974.21,337974.21,0.0,0.0,0.0,1
1025519,1025519,1,337974.21,337974.21,0.0,0.0,337974.21,1
1026292,1026292,4,147267.01,147267.01,0.0,0.0,0.0,1
1026293,1026293,1,147267.01,147267.01,0.0,107418.0,64210.56,1
1026444,1026444,4,561374.78,561374.78,0.0,0.0,0.0,1
1026445,1026445,1,561374.78,561374.78,0.0,5726683.53,6288058.31,1
1027281,1027281,4,5489302.04,5489302.04,0.0,0.0,0.0,1
1027282,1027282,1,5489302.04,5489302.04,0.0,1356390.81,6845692.85,1
1029538,1029538,4,1021129.67,1021129.67,0.0,0.0,0.0,1
1029539,1029539,1,1021129.67,1021129.67,0.0,86245.92,1107375.59,1
1030157,1030157,4,114017.19,114017.19,0.0,0.0,0.0,1
1030158,1030158,1,114017.19,114017.19,0.0,2822872.88,2936890.07,1
1030257,1030257,4,112668.54,112668.54,0.0,0.0,0.0,1
1030258,1030258,1,112668.54,112668.54,0.0,0.0,112668.54,1
1030259,1030259,4,967153.5,967153.5,0.0,0.0,0.0,1
1030260,1030260,1,967153.5,967153.5,0.0,183670.2,1150823.7,1
1030261,1030261,4,592737.43,592737.43,0.0,0.0,0.0,1
1030262,1030262,1,592737.43,592737.43,0.0,163646.39,756383.82,1
1030263,1030263,4,202887.77,202887.77,0.0,0.0,0.0,1
1030264,1030264,1,202887.77,202887.77,0.0,0.0,202887.77,1
1030265,1030265,4,339275.64,339275.64,0.0,0.0,0.0,1
1030266,1030266,1,339275.64,339275.64,0.0,1481576.03,1820851.68,1
1030267,1030267,4,115881.21,115881.21,0.0,0.0,0.0,1
1030268,1030268,1,115881.21,115881.21,0.0,4774288.04,4890169.26,1
1030269,1030269,4,1398946.33,1398946.33,0.0,0.0,0.0,1
1030270,1030270,1,1398946.33,1398946.33,0.0,0.0,1398946.33,1
1030271,1030271,4,1170282.92,1170282.92,0.0,0.0,0.0,1
1030272,1030272,1,1170282.92,1170282.92,0.0,173264.14,1343547.06,1
1030273,1030273,4,567932.31,567932.31,0.0,0.0,0.0,1
1030274,1030274,1,567932.31,567932.31,0.0,0.0,567932.31,1
1030275,1030275,4,361460.79,361460.79,0.0,0.0,0.0,1
1030276,1030276,1,361460.79,361460.79,0.0,991487.78,1352948.57,1
1030277,1030277,4,7484125.12,7484125.12,0.0,0.0,0.0,1
1030278,1030278,1,7484125.12,7484125.12,0.0,62896.23,7547021.36,1
1030279,1030279,4,1093155.19,1093155.19,0.0,0.0,0.0,1
1030280,1030280,1,1093155.19,1093155.19,0.0,1966451.64,3059606.83,1
1030281,1030281,4,128426.58,128426.58,0.0,0.0,0.0,1
1030282,1030282,1,128426.58,128426.58,0.0,0.0,128426.58,1
1030283,1030283,4,969259.07,969259.07,0.0,0.0,0.0,1
1030284,1030284,1,969259.07,969259.07,0.0,85723.45,1054982.52,1
1030285,1030285,4,1631640.02,1631640.02,0.0,0.0,0.0,1
1030286,1030286,1,1631640.02,1631640.02,0.0,705298.87,2336938.89,1
1030287,1030287,4,99139.27,99139.27,0.0,0.0,0.0,1
1030288,1030288,1,99139.27,99139.27,0.0,28766.55,127905.82,1
1030289,1030289,4,6215.44,6215.44,0.0,0.0,0.0,1
1030290,1030290,1,6215.44,6215.44,0.0,191197.42,197412.85,1
1030291,1030291,4,3640271.29,3640271.29,0.0,0.0,0.0,1
1030292,1030292,1,3640271.29,3640271.29,0.0,6525.95,3646797.25,1
1030293,1030293,4,931684.75,931684.75,0.0,0.0,0.0,1
1030294,1030294,1,931684.75,931684.75,0.0,3608144.66,4539829.41,1
1030295,1030295,4,1350574.58,1350574.58,0.0,0.0,0.0,1
1030296,1030296,1,1350574.58,1350574.58,0.0,2925591.98,4276166.57,1
1030297,1030297,4,438224.6,438224.6,0.0,0.0,0.0,1
1030298,1030298,1,438224.6,438224.6,0.0,320697.46,758922.05,1
1030299,1030299,4,760625.76,760625.76,0.0,0.0,0.0,1
1030300,1030300,1,760625.76,760625.76,0.0,128272.02,888897.78,1
1030301,1030301,4,309254.05,309254.05,0.0,0.0,0.0,1
1030302,1030302,1,309254.05,309254.05,0.0,218535.44,527789.5,1
1030303,1030303,4,283400.42,283400.42,0.0,0.0,0.0,1
1030304,1030304,1,283400.42,283400.42,0.0,2662439.92,2945840.34,1
1030305,1030305,4,109028.8,109028.8,0.0,0.0,0.0,1
1030306,1030306,1,109028.8,109028.8,0.0,674110.57,783139.37,1
1030307,1030307,4,854550.85,854550.85,0.0,0.0,0.0,1
1030308,1030308,1,854550.85,854550.85,0.0,186808.48,1041359.33,1
1030309,1030309,4,167715.53,167715.53,0.0,0.0,0.0,1
1030310,1030310,1,167715.53,167715.53,0.0,492360.21,660075.73,1
1030311,1030311,4,1932200.59,1932200.59,0.0,0.0,0.0,1
1030312,1030312,1,1932200.59,1932200.59,0.0,0.0,1932200.59,1
1030313,1030313,4,829885.13,829885.13,0.0,0.0,0.0,1
1030314,1030314,1,829885.13,829885.13,0.0,13276462.12,14106347.25,1
1030315,1030315,4,42789.93,42789.93,0.0,0.0,0.0,1
1030316,1030316,1,42789.93,42789.93,0.0,0.0,42789.93,1
1030317,1030317,4,136562.78,136562.78,0.0,0.0,0.0,1
1030318,1030318,1,136562.78,136562.78,0.0,21100.34,157663.12,1
1030319,1030319,4,82767.31,82767.31,0.0,0.0,0.0,1
1030320,1030320,1,82767.31,82767.31,0.0,401173.22,483940.53,1
1030321,1030321,4,2776135.33,2776135.33,0.0,0.0,0.0,1
1030322,1030322,1,2776135.33,2776135.33,0.0,0.0,2776135.33,1
1030323,1030323,4,4243468.19,4243468.19,0.0,0.0,0.0,1
1030324,1030324,1,4243468.19,4243468.19,0.0,698483.22,4941951.41,1
1030325,1030325,4,530733.43,530733.43,0.0,0.0,0.0,1
1030326,1030326,1,530733.43,530733.43,0.0,233066.99,763800.42,1
1030327,1030327,4,325242.69,325242.69,0.0,0.0,0.0,1
1030328,1030328,1,325242.69,325242.69,0.0,910845.46,1236088.15,1
1030329,1030329,4,157610.11,157610.11,0.0,0.0,0.0,1
1030330,1030330,1,157610.11,157610.11,0.0,949587.48,1107197.59,1
1030331,1030331,4,354441.19,354441.19,0.0,0.0,0.0,1
1030332,1030332,1,354441.19,354441.19,0.0,452296.45,806737.65,1
1030333,1030333,4,1014816.16,1014816.16,0.0,0.0,0.0,1
1030334,1030334,1,1014816.16,1014816.16,0.0,1417511.04,2432327.2,1
1030335,1030335,4,246938.77,246938.77,0.0,0.0,0.0,1
1030336,1030336,1,246938.77,246938.77,0.0,0.0,246938.77,1
1030337,1030337,4,561948.38,561948.38,0.0,0.0,0.0,1
1030338,1030338,1,561948.38,561948.38,0.0,30911.97,592860.35,1
1030339,1030339,4,106673.26,106673.26,0.0,0.0,0.0,1
1030340,1030340,1,106673.26,106673.26,0.0,0.0,106673.26,1
1030341,1030341,4,6501303.14,6501303.14,0.0,0.0,0.0,1
1030342,1030342,1,6501303.14,6501303.14,0.0,4439499.5,10940802.64,1
1030343,1030343,4,3156421.43,3156421.43,0.0,0.0,0.0,1
1030344,1030344,1,3156421.43,3156421.43,0.0,181440.45,3337861.88,1
1030345,1030345,4,1789155.73,1789155.73,0.0,0.0,0.0,1
1030346,1030346,1,1789155.73,1789155.73,0.0,2031388.61,3820544.34,1
1030347,1030347,4,456745.18,456745.18,0.0,0.0,0.0,1
1030348,1030348,1,456745.18,456745.18,0.0,0.0,456745.18,1
1030349,1030349,4,7108914.22,7108914.22,0.0,0.0,0.0,1
1030350,1030350,1,7108914.22,7108914.22,0.0,0.0,7108914.22,1
1030351,1030351,4,109525.67,109525.67,0.0,0.0,0.0,1
1030352,1030352,1,109525.67,109525.67,0.0,3997342.61,4106868.28,1
1030353,1030353,4,378688.65,378688.65,0.0,0.0,0.0,1
1030354,1030354,1,378688.65,378688.65,0.0,0.0,378688.65,1
1030355,1030355,4,394388.09,394388.09,0.0,0.0,0.0,1
1030356,1030356,1,394388.09,394388.09,0.0,1260564.49,1654952.58,1
1030357,1030357,4,3904257.51,3904257.51,0.0,0.0,0.0,1
1030358,1030358,1,3904257.51,3904257.51,0.0,0.0,3904257.51,1
1030359,1030359,4,3857176.83,3857176.83,0.0,0.0,0.0,1
1030360,1030360,1,3857176.83,3857176.83,0.0,228541.62,4085718.45,1
1030361,1030361,4,21174.45,21174.45,0.0,0.0,0.0,1
1030362,1030362,1,21174.45,21174.45,0.0,31409.08,52583.53,1
1030363,1030363,4,192765.49,192765.49,0.0,0.0,0.0,1
1030364,1030364,1,192765.49,192765.49,0.0,3252407.57,3445173.06,1
1030365,1030365,4,1011606.26,1011606.26,0.0,0.0,0.0,1
1030366,1030366,1,1011606.26,1011606.26,0.0,0.0,1011606.26,1
1030367,1030367,4,2050727.81,2050727.81,0.0,0.0,0.0,1
1030368,1030368,1,2050727.81,2050727.81,0.0,0.0,2050727.81,1
1030369,1030369,4,9748.89,9748.89,0.0,0.0,0.0,1
1030370,1030370,1,9748.89,9748.89,0.0,180869.12,190618.01,1
1030371,1030371,4,44733.5,44733.5,0.0,0.0,0.0,1
1030372,1030372,1,44733.5,44733.5,0.0,2534461.11,2579194.61,1
1030373,1030373,4,1367340.03,1367340.03,0.0,0.0,0.0,1
1030374,1030374,1,1367340.03,1367340.03,0.0,296833.6,1664173.63,1
1030375,1030375,4,1026208.84,1026208.84,0.0,0.0,0.0,1
1030376,1030376,1,1026208.84,1026208.84,0.0,353447.51,1379656.35,1
1030377,1030377,4,40486.25,40486.25,0.0,0.0,0.0,1
1030378,1030378,1,40486.25,40486.25,0.0,4716889.9,4757376.15,1
1030379,1030379,4,89014.32,89014.32,0.0,0.0,0.0,1
1030380,1030380,1,89014.32,89014.32,0.0,330651.68,419666.0,1
1030381,1030381,4,45807.51,45807.51,0.0,0.0,0.0,1
1030382,1030382,1,45807.51,45807.51,0.0,267824.05,313631.56,1
1030383,1030383,4,742973.53,742973.53,0.0,0.0,0.0,1
1030384,1030384,1,742973.53,742973.53,0.0,0.0,742973.53,1
1030385,1030385,4,581421.85,581421.85,0.0,0.0,0.0,1
1030386,1030386,1,581421.85,581421.85,0.0,407848.96,989270.81,1
1030387,1030387,4,475368.94,475368.94,0.0,0.0,0.0,1
1030388,1030388,1,475368.94,475368.94,0.0,1348026.73,1823395.67,1
1030389,1030389,4,1735466.52,1735466.52,0.0,0.0,0.0,1
1030390,1030390,1,1735466.52,1735466.52,0.0,0.0,1735466.52,1
1030391,1030391,4,37720.99,37720.99,0.0,0.0,0.0,1
1030392,1030392,1,37720.99,37720.99,0.0,288804.07,326525.06,1
1030393,1030393,4,1372301.24,1372301.24,0.0,0.0,0.0,1
1030394,1030394,1,1372301.24,1372301.24,0.0,0.0,1372301.24,1
1030395,1030395,4,332138.32,332138.32,0.0,0.0,0.0,1
1030396,1030396,1,332138.32,332138.32,0.0,52021.34,384159.66,1
1030397,1030397,4,55062.46,55062.46,0.0,0.0,0.0,1
1030398,1030398,1,55062.46,55062.46,0.0,0.0,55062.46,1
1030399,1030399,4,1155128.91,1155128.91,0.0,0.0,0.0,1
1030400,1030400,1,1155128.91,1155128.91,0.0,0.0,1155128.91,1
1030401,1030401,4,401529.35,401529.35,0.0,0.0,0.0,1
1030402,1030402,1,401529.35,401529.35,0.0,4162.42,405691.77,1
1030403,1030403,4,722380.88,722380.88,0.0,0.0,0.0,1
1030404,1030404,1,722380.88,722380.88,0.0,331969.08,1054349.95,1
1030405,1030405,4,724414.43,724414.43,0.0,0.0,0.0,1
1030406,1030406,1,724414.43,724414.43,0.0,223853.38,948267.81,1
1030407,1030407,4,407833.62,407833.62,0.0,0.0,0.0,1
1030408,1030408,1,407833.62,407833.62,0.0,0.0,407833.62,1
1030409,1030409,4,148188.84,148188.84,0.0,0.0,0.0,1
1030410,1030410,1,148188.84,148188.84,0.0,194134.25,342323.08,1
1030411,1030411,4,1693962.01,1693962.01,0.0,0.0,0.0,1
1030412,1030412,1,1693962.01,1693962.01,0.0,98505.53,1792467.54,1
1030413,1030413,4,14017.38,14017.38,0.0,0.0,0.0,1
1030414,1030414,1,14017.38,14017.38,0.0,0.0,14017.38,1
1030415,1030415,4,197226.65,197226.65,0.0,0.0,0.0,1
1030416,1030416,1,197226.65,197226.65,0.0,0.0,197226.65,1
1030417,1030417,4,31574.65,31574.65,0.0,0.0,0.0,1
1030418,1030418,1,31574.65,31574.65,0.0,199385.83,230960.48,1
1030419,1030419,4,37796.75,37796.75,0.0,0.0,0.0,1
1030420,1030420,1,37796.75,37796.75,0.0,211905.39,249702.14,1
1030421,1030421,4,17051.69,17051.69,0.0,0.0,0.0,1
1030422,1030422,1,17051.69,17051.69,0.0,289129.2,306180.89,1
1030423,1030423,4,960306.85,960306.85,0.0,0.0,0.0,1
1030424,1030424,1,960306.85,960306.85,0.0,0.0,960306.85,1
1030425,1030425,4,3097121.75,3097121.75,0.0,0.0,0.0,1
1030426,1030426,1,3097121.75,3097121.75,0.0,0.0,3097121.75,1
1030427,1030427,4,436317.49,436317.49,0.0,0.0,0.0,1
1030428,1030428,1,436317.49,436317.49,0.0,195948.3,632265.79,1
1030429,1030429,4,104957.85,104957.85,0.0,0.0,0.0,1
1030430,1030430,1,104957.85,104957.85,0.0,29237.79,134195.64,1
1030431,1030431,4,841052.98,841052.98,0.0,0.0,0.0,1
1030432,1030432,1,841052.98,841052.98,0.0,0.0,841052.98,1
1030433,1030433,4,1814483.97,1814483.97,0.0,0.0,0.0,1
1030434,1030434,1,1814483.97,1814483.97,0.0,0.0,1814483.97,1
1030435,1030435,4,701168.78,701168.78,0.0,0.0,0.0,1
1030436,1030436,1,701168.78,701168.78,0.0,841462.58,1542631.35,1
1030437,1030437,4,446032.95,446032.95,0.0,0.0,0.0,1
1030438,1030438,1,446032.95,446032.95,0.0,205977.41,652010.36,1
1030439,1030439,4,385556.82,385556.82,0.0,0.0,0.0,1
1030440,1030440,1,385556.82,385556.82,0.0,60032.11,445588.93,1
1030441,1030441,4,3760068.04,3760068.04,0.0,0.0,0.0,1
1030442,1030442,1,3760068.04,3760068.04,0.0,622555.65,4382623.69,1
1030443,1030443,4,1282971.57,1282971.57,0.0,0.0,0.0,1
1030444,1030444,1,1282971.57,1282971.57,0.0,392604.6,1675576.17,1
1030445,1030445,4,881811.11,881811.11,0.0,0.0,0.0,1
1030446,1030446,1,881811.11,881811.11,0.0,141736.75,1023547.85,1
1030447,1030447,4,174923.28,174923.28,0.0,0.0,0.0,1
1030448,1030448,1,174923.28,174923.28,0.0,0.0,174923.28,1
1030449,1030449,4,403975.39,403975.39,0.0,0.0,0.0,1
1030450,1030450,1,403975.39,403975.39,0.0,0.0,403975.39,1
1030451,1030451,4,126690.14,126690.14,0.0,0.0,0.0,1
1030452,1030452,1,126690.14,126690.14,0.0,353834.29,480524.43,1
1030453,1030453,4,215.83,215.83,0.0,0.0,0.0,1
1030454,1030454,1,215.83,215.83,0.0,3563442.24,3563658.07,1
1030455,1030455,4,548269.98,548269.98,0.0,0.0,0.0,1
1030456,1030456,1,548269.98,548269.98,0.0,0.0,548269.98,1
1030457,1030457,4,150405.2,150405.2,0.0,0.0,0.0,1
1030458,1030458,1,150405.2,150405.2,0.0,170707.62,321112.82,1
1030459,1030459,4,813133.35,813133.35,0.0,0.0,0.0,1
1030460,1030460,1,813133.35,813133.35,0.0,0.0,813133.35,1
1030461,1030461,4,2096634.43,2096634.43,0.0,0.0,0.0,1
1030462,1030462,1,2096634.43,2096634.43,0.0,183429.98,2280064.41,1
1030463,1030463,4,272791.44,272791.44,0.0,0.0,0.0,1
1030464,1030464,1,272791.44,272791.44,0.0,715267.02,988058.46,1
1030465,1030465,4,7169129.94,7169129.94,0.0,0.0,0.0,1
1030466,1030466,1,7169129.94,7169129.94,0.0,0.0,7169129.94,1
1030467,1030467,4,107188.41,107188.41,0.0,0.0,0.0,1
1030468,1030468,1,107188.41,107188.41,0.0,696135.43,803323.83,1
1030469,1030469,4,3444943.59,3444943.59,0.0,0.0,0.0,1
1030470,1030470,1,3444943.59,3444943.59,0.0,217174.65,3662118.24,1
1030471,1030471,4,126715.84,126715.84,0.0,0.0,0.0,1
1030472,1030472,1,126715.84,126715.84,0.0,273157.93,399873.77,1
1030473,1030473,4,4631432.03,4631432.03,0.0,0.0,0.0,1
1030474,1030474,1,4631432.03,4631432.03,0.0,122727.22,4754159.25,1
1030475,1030475,4,2322909.69,2322909.69,0.0,0.0,0.0,1
1030476,1030476,1,2322909.69,2322909.69,0.0,875613.05,3198522.74,1
1030477,1030477,4,79441.66,79441.66,0.0,0.0,0.0,1
1030478,1030478,1,79441.66,79441.66,0.0,2051790.44,2131232.1,1
1030479,1030479,4,1028326.5,1028326.5,0.0,0.0,0.0,1
1030480,1030480,1,1028326.5,1028326.5,0.0,0.0,1028326.5,1
1030481,1030481,4,42513.08,42513.08,0.0,0.0,0.0,1
